Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Rate_X,Rate_Y,Rate_Z,Mag_X,Mag_Y,Mag_Z,Latitude,Longitude,Altitude,Speed,Date,Time
720936,3504,-1544,16168,-17,356,-481,-500,2280,1478,47.223011,-1.552348,26.90,11.28,27/1/2025,13:16:55.0
721070,2432,1100,15212,-239,1020,-909,-528,2272,1490,47.223011,-1.552348,26.90,11.28,27/1/2025,13:16:55.0
721201,2080,-600,16660,386,1281,-1231,-533,2265,1468,47.223011,-1.552348,26.90,11.28,27/1/2025,13:16:55.0
721328,376,224,17948,8,1288,-176,-561,2250,1447,47.223011,-1.552348,26.90,11.28,27/1/2025,13:16:55.0
721455,1908,124,13424,-178,660,-481,-575,2227,1417,47.223011,-1.552348,26.90,11.28,27/1/2025,13:16:55.0
721582,488,16,17188,-329,1811,10,-563,2215,1398,47.223011,-1.552348,26.90,11.28,27/1/2025,13:16:55.0
721715,552,-272,16500,300,-480,1573,-561,2197,1393,47.223011,-1.552348,26.90,11.28,27/1/2025,13:16:55.0
721842,1592,-272,16848,98,67,2822,-543,2207,1377,47.223064,-1.552357,26.90,13.95,27/1/2025,13:16:56.0
721974,1240,-996,18620,598,-3661,2528,-513,2207,1415,47.223064,-1.552357,24.90,13.95,27/1/2025,13:16:56.0
722102,1604,-352,16320,1570,-6157,1866,-497,2292,1495,47.223064,-1.552357,24.90,13.95,27/1/2025,13:16:56.0
722230,4240,-864,17172,2084,-2426,1033,-485,2372,1577,47.223064,-1.552357,24.90,13.95,27/1/2025,13:16:56.0
722363,3968,40,14976,1221,-187,1907,-492,2390,1607,47.223064,-1.552357,24.90,13.95,27/1/2025,13:16:56.0
722490,5596,-1184,17784,1980,1383,-1125,-513,2362,1581,47.223064,-1.552357,24.90,13.95,27/1/2025,13:16:56.0
722617,5160,772,18292,3163,326,-2257,-561,2337,1548,47.223064,-1.552357,24.90,13.95,27/1/2025,13:16:56.0
722748,4668,-1476,22376,-2172,2543,2516,-526,2305,1503,47.223064,-1.552357,24.90,13.95,27/1/2025,13:16:56.0
722875,3816,-2560,15340,-2400,5093,-686,-470,2235,1455,47.223106,-1.552379,24.90,15.72,27/1/2025,13:16:57.0
723008,2448,2192,15516,-173,2854,-1498,-492,2160,1375,47.223106,-1.552379,24.70,15.72,27/1/2025,13:16:57.0
723136,312,-572,18620,-1481,1638,-355,-480,2132,1363,47.223106,-1.552379,24.70,15.72,27/1/2025,13:16:57.0
723264,1056,-488,16268,-1356,755,1040,-445,2110,1351,47.223106,-1.552379,24.70,15.72,27/1/2025,13:16:57.0
723391,1392,-1608,19080,-742,600,-709,-416,2097,1351,47.223106,-1.552379,24.70,15.72,27/1/2025,13:16:57.0
723522,-576,-992,16216,-376,337,-162,-426,2082,1347,47.223106,-1.552379,24.70,15.72,27/1/2025,13:16:57.0
723655,1184,-1928,15212,271,-131,-900,-406,2080,1337,47.223106,-1.552379,24.70,15.72,27/1/2025,13:16:57.0
723782,4,-308,16392,975,180,-1309,-431,2095,1342,47.223152,-1.552396,24.70,16.08,27/1/2025,13:16:58.0
723910,984,68,15328,551,-139,1379,-440,2100,1351,47.223152,-1.552396,24.10,16.08,27/1/2025,13:16:58.0
724038,176,-1444,14028,-26,804,1039,-438,2090,1345,47.223152,-1.552396,24.10,16.08,27/1/2025,13:16:58.0
724171,1096,-1276,17672,1685,458,-1085,-455,2095,1340,47.223152,-1.552396,24.10,16.08,27/1/2025,13:16:58.0
724302,1996,-144,16808,440,-173,1584,-482,2087,1340,47.223152,-1.552396,24.10,16.08,27/1/2025,13:16:58.0
724429,1744,-252,17412,72,-881,1036,-472,2085,1353,47.223152,-1.552396,24.10,16.08,27/1/2025,13:16:58.0
724556,804,-1548,16392,-879,214,1383,-438,2082,1353,47.223152,-1.552396,24.10,16.08,27/1/2025,13:16:58.0
724683,1216,-1916,18884,-749,-73,1073,-411,2057,1353,47.223152,-1.552396,24.10,16.08,27/1/2025,13:16:58.0
724816,-204,-1732,17176,-1262,182,1106,-383,2045,1351,47.223213,-1.552424,24.10,19.74,27/1/2025,13:16:59.0
724944,-8,-1188,17568,-206,-63,16,-376,2030,1361,47.223213,-1.552424,24.70,19.74,27/1/2025,13:16:59.0
725076,-856,-780,16992,-806,241,1621,-350,2042,1372,47.223213,-1.552424,24.70,19.74,27/1/2025,13:16:59.0
725204,2344,620,9288,401,701,1004,-337,2027,1393,47.223213,-1.552424,24.70,19.74,27/1/2025,13:16:59.0
725331,624,-260,11536,-264,762,171,-335,2015,1398,47.223213,-1.552424,24.70,19.74,27/1/2025,13:16:59.0
725464,1532,472,15116,293,1099,-533,-337,2095,1452,47.223213,-1.552424,24.70,19.74,27/1/2025,13:16:59.0
725591,1460,-884,15352,1018,-279,-793,-281,2020,1387,47.223213,-1.552424,24.70,19.74,27/1/2025,13:16:59.0
725718,744,-676,16844,-95,352,280,-322,2007,1375,47.223213,-1.552424,24.70,19.74,27/1/2025,13:16:59.0
725850,1264,160,14452,-582,163,640,-347,2035,1380,47.223263,-1.552444,24.70,19.15,27/1/2025,13:17:0.0
725978,-344,-3556,18948,-1501,499,285,-308,2025,1375,47.223263,-1.552444,26.10,19.15,27/1/2025,13:17:0.0
726111,1132,-2312,17876,-189,125,-2099,-308,2005,1370,47.223263,-1.552444,26.10,19.15,27/1/2025,13:17:0.0
726239,484,340,15220,-22,465,-655,-311,2037,1375,47.223263,-1.552444,26.10,19.15,27/1/2025,13:17:0.0
726366,3076,856,14788,365,387,-1210,-330,2042,1356,47.223263,-1.552444,26.10,19.15,27/1/2025,13:17:0.0
726493,2132,716,12964,-361,25,510,-362,2050,1366,47.223263,-1.552444,26.10,19.15,27/1/2025,13:17:0.0
726624,2072,-1696,17300,-460,240,-739,-347,2052,1382,47.223263,-1.552444,26.10,19.15,27/1/2025,13:17:0.0
726757,364,-520,16252,-135,506,-675,-372,2065,1361,47.223263,-1.552444,26.10,19.15,27/1/2025,13:17:0.0
726884,2044,-416,17660,555,-192,-616,-367,2055,1353,47.223316,-1.552459,26.10,19.80,27/1/2025,13:17:1.0
727012,1868,-516,17648,-248,-90,307,-376,2065,1356,47.223316,-1.552459,27.70,19.80,27/1/2025,13:17:1.0
727140,1364,-2236,19216,-860,677,-216,-352,2060,1361,47.223316,-1.552459,27.70,19.80,27/1/2025,13:17:1.0
727268,844,-1564,18296,815,55,-1464,-367,2042,1337,47.223316,-1.552459,27.70,19.80,27/1/2025,13:17:1.0
727405,1420,0,15028,176,739,911,-378,2015,1307,47.223316,-1.552459,27.70,19.80,27/1/2025,13:17:1.0
727532,1364,264,13496,-294,295,1579,-365,2015,1335,47.223316,-1.552459,27.70,19.80,27/1/2025,13:17:1.0
727659,628,-1476,16544,162,96,-96,-378,2000,1310,47.223316,-1.552459,27.70,19.80,27/1/2025,13:17:1.0
727786,5552,124,15856,1007,482,-729,-386,2005,1307,47.223373,-1.552473,27.70,21.09,27/1/2025,13:17:2.0
727914,1404,1784,12628,710,-383,21,-406,2027,1318,47.223373,-1.552473,27.80,21.09,27/1/2025,13:17:2.0
728047,1688,-68,14404,210,310,-76,-423,2030,1335,47.223373,-1.552473,27.80,21.09,27/1/2025,13:17:2.0
728179,912,-452,15804,216,560,-522,-433,2020,1307,47.223373,-1.552473,27.80,21.09,27/1/2025,13:17:2.0
728307,1708,72,16100,693,263,-912,-462,2025,1307,47.223373,-1.552473,27.80,21.09,27/1/2025,13:17:2.0
728434,1064,164,14600,313,246,53,-477,2025,1297,47.223373,-1.552473,27.80,21.09,27/1/2025,13:17:2.0
728561,1956,-556,15404,555,72,-413,-472,2030,1305,47.223373,-1.552473,27.80,21.09,27/1/2025,13:17:2.0
728694,748,-1196,17996,586,490,-318,-500,2030,1295,47.223373,-1.552473,27.80,21.09,27/1/2025,13:17:2.0
728821,1372,-408,15696,-165,294,312,-497,2027,1281,47.223438,-1.552486,27.80,22.52,27/1/2025,13:17:3.0
728953,364,-624,16168,160,122,1126,-490,2015,1265,47.223438,-1.552486,27.10,22.52,27/1/2025,13:17:3.0
729081,-308,-1832,18888,104,-98,360,-482,2002,1267,47.223438,-1.552486,27.10,22.52,27/1/2025,13:17:3.0
729209,-1480,-2812,19604,-101,-253,101,-490,2015,1278,47.223438,-1.552486,27.10,22.52,27/1/2025,13:17:3.0
729342,-1092,-2356,17248,167,-691,-486,-487,2017,1283,47.223438,-1.552486,27.10,22.52,27/1/2025,13:17:3.0
729469,896,-1092,15420,-255,170,512,-487,2012,1281,47.223438,-1.552486,27.10,22.52,27/1/2025,13:17:3.0
729596,752,-1396,18116,-120,94,897,-475,2000,1297,47.223438,-1.552486,27.10,22.52,27/1/2025,13:17:3.0
729727,520,-2072,17480,-459,-486,1047,-462,2012,1291,47.223438,-1.552486,27.10,22.52,27/1/2025,13:17:3.0
729854,104,-1304,16056,-40,131,430,-452,2020,1288,47.223507,-1.552498,27.10,24.11,27/1/2025,13:17:4.0
729987,2024,-128,16916,584,683,643,-470,1997,1283,47.223507,-1.552498,26.30,24.11,27/1/2025,13:17:4.0
730115,1584,-500,15860,191,-13,273,-472,2005,1276,47.223507,-1.552498,26.30,24.11,27/1/2025,13:17:4.0
730243,-100,-1644,17516,393,831,-762,-475,2012,1270,47.223507,-1.552498,26.30,24.11,27/1/2025,13:17:4.0
730370,-572,-1904,18516,868,-65,-109,-492,2002,1260,47.223507,-1.552498,26.30,24.11,27/1/2025,13:17:4.0
730501,-408,-2524,18336,-80,-985,780,-503,2005,1260,47.223507,-1.552498,26.30,24.11,27/1/2025,13:17:4.0
730650,-112,-1592,16708,-559,-489,1248,-497,2017,1257,47.223507,-1.552498,26.30,24.11,27/1/2025,13:17:4.0
730777,-476,-940,15260,-506,-463,1256,-470,2012,1281,47.223572,-1.552512,26.30,24.08,27/1/2025,13:17:5.0
730905,1736,-1080,15832,-538,-506,860,-450,2027,1270,47.223572,-1.552512,26.40,24.08,27/1/2025,13:17:5.0
731033,1280,-1628,16668,-759,193,528,-431,2015,1295,47.223572,-1.552512,26.40,24.08,27/1/2025,13:17:5.0
731170,-56,-1728,16652,-104,229,-1166,-426,2027,1300,47.223572,-1.552512,26.40,24.08,27/1/2025,13:17:5.0
731298,320,-588,14508,-184,756,-65,-426,2030,1291,47.223572,-1.552512,26.40,24.08,27/1/2025,13:17:5.0
731425,144,-900,15644,-79,399,404,-413,2035,1278,47.223572,-1.552512,26.40,24.08,27/1/2025,13:17:5.0
731552,-476,-2160,15704,-222,117,234,-411,2010,1281,47.223572,-1.552512,26.40,24.08,27/1/2025,13:17:5.0
731679,-52,-1492,15632,287,169,-834,-436,2007,1283,47.223572,-1.552512,26.40,24.08,27/1/2025,13:17:5.0
731816,888,-1292,15768,383,-130,2,-431,2020,1276,47.223637,-1.552529,26.40,24.06,27/1/2025,13:17:6.0
731944,404,-1620,16672,-36,287,408,-460,2015,1270,47.223637,-1.552529,25.80,24.06,27/1/2025,13:17:6.0
732072,136,-1380,14972,-362,121,950,-460,2000,1270,47.223637,-1.552529,25.80,24.06,27/1/2025,13:17:6.0
732200,296,-1016,15012,-529,287,558,-436,1975,1286,47.223637,-1.552529,25.80,24.06,27/1/2025,13:17:6.0
732327,-1860,-2768,19096,-45,542,-19,-428,1987,1260,47.223637,-1.552529,25.80,24.06,27/1/2025,13:17:6.0
732460,-1920,-3092,16136,-440,-126,-584,-411,1987,1278,47.223637,-1.552529,25.80,24.06,27/1/2025,13:17:6.0
732591,-1580,-1524,17148,218,-45,11,-431,1980,1251,47.223637,-1.552529,25.80,24.06,27/1/2025,13:17:6.0
732718,-1444,-1712,15008,114,-443,-44,-413,1985,1246,47.223637,-1.552529,25.80,24.06,27/1/2025,13:17:6.0
732845,-184,-1836,15044,8,-459,-95,-428,1995,1262,47.223698,-1.552542,25.80,23.93,27/1/2025,13:17:7.0
732973,1932,-1588,15772,810,-199,107,-438,2002,1265,47.223698,-1.552542,26.30,23.93,27/1/2025,13:17:7.0
733106,960,156,15192,616,309,-188,-445,2012,1272,47.223698,-1.552542,26.30,23.93,27/1/2025,13:17:7.0
733234,836,-548,14856,679,593,-669,-457,2007,1265,47.223698,-1.552542,26.30,23.93,27/1/2025,13:17:7.0
733365,1744,-872,17000,770,456,197,-475,2005,1262,47.223698,-1.552542,26.30,23.93,27/1/2025,13:17:7.0
733492,448,-2208,18240,184,-352,187,-495,2010,1251,47.223698,-1.552542,26.30,23.93,27/1/2025,13:17:7.0
733619,-300,-1796,17572,-301,-52,1021,-482,2015,1265,47.223698,-1.552542,26.30,23.93,27/1/2025,13:17:7.0
733752,236,-1460,18216,35,448,-21,-477,2007,1265,47.223698,-1.552542,26.30,23.93,27/1/2025,13:17:7.0
733879,176,-1396,17124,-251,-81,461,-470,2017,1272,47.223759,-1.552552,26.30,23.56,27/1/2025,13:17:8.0
734007,-40,-1812,14592,-152,-487,644,-462,2005,1260,47.223759,-1.552552,26.00,23.56,27/1/2025,13:17:8.0
734139,3352,-492,15532,315,-209,220,-447,2000,1257,47.223759,-1.552552,26.00,23.56,27/1/2025,13:17:8.0
734267,-2292,-2320,19988,-702,393,194,-440,2015,1283,47.223759,-1.552552,26.00,23.56,27/1/2025,13:17:8.0
734400,-724,-3360,19208,338,-922,43,-450,2017,1278,47.223759,-1.552552,26.00,23.56,27/1/2025,13:17:8.0
734527,3128,-2588,16984,295,-794,224,-442,2000,1253,47.223759,-1.552552,26.00,23.56,27/1/2025,13:17:8.0
734654,512,712,16924,544,799,622,-457,2017,1265,47.223759,-1.552552,26.00,23.56,27/1/2025,13:17:8.0
734781,828,-584,12964,-143,370,-169,-470,2015,1267,47.223827,-1.552570,26.00,24.26,27/1/2025,13:17:9.0
734913,860,-544,12232,443,127,-548,-450,2027,1278,47.223827,-1.552570,24.90,24.26,27/1/2025,13:17:9.0
735046,-420,-652,16576,-201,451,733,-452,2020,1281,47.223827,-1.552570,24.90,24.26,27/1/2025,13:17:9.0
735174,-708,-2336,18124,76,15,322,-445,2025,1262,47.223827,-1.552570,24.90,24.26,27/1/2025,13:17:9.0
735302,352,-1648,14956,-303,200,365,-440,2005,1260,47.223827,-1.552570,24.90,24.26,27/1/2025,13:17:9.0
735429,404,-1356,18192,173,-403,350,-438,2012,1270,47.223827,-1.552570,24.90,24.26,27/1/2025,13:17:9.0
735556,-300,-1096,17680,-837,-62,1067,-428,2020,1281,47.223827,-1.552570,24.90,24.26,27/1/2025,13:17:9.0
735693,1640,-2816,17480,30,-412,-687,-408,2022,1291,47.223827,-1.552570,24.90,24.26,27/1/2025,13:17:9.0
735820,1332,-1308,17236,341,281,125,-426,2012,1267,47.223888,-1.552585,24.90,24.32,27/1/2025,13:17:10.0
735948,-1100,-1204,16484,-330,263,-762,-421,2042,1283,47.223888,-1.552585,24.90,24.32,27/1/2025,13:17:10.0
736076,-840,-1388,18720,595,401,636,-406,2030,1300,47.223888,-1.552585,24.90,24.32,27/1/2025,13:17:10.0
736204,-368,-1904,14904,-95,-320,11,-431,2025,1281,47.223888,-1.552585,24.90,24.32,27/1/2025,13:17:10.0
736337,-1664,-3068,17136,-228,-902,63,-398,2030,1300,47.223888,-1.552585,24.90,24.32,27/1/2025,13:17:10.0
736468,432,-1240,17092,236,185,286,-391,2017,1288,47.223888,-1.552585,24.90,24.32,27/1/2025,13:17:10.0
736595,132,-1748,16904,-3,-159,-18,-408,2017,1286,47.223888,-1.552585,24.90,24.32,27/1/2025,13:17:10.0
736722,112,-1920,17460,150,204,528,-413,2010,1270,47.223888,-1.552585,24.90,24.32,27/1/2025,13:17:10.0
736849,480,-1904,17476,614,612,22,-413,2012,1278,47.223953,-1.552601,24.90,24.50,27/1/2025,13:17:11.0
736982,-544,-676,13988,286,332,-613,-433,2025,1260,47.223953,-1.552601,24.70,24.50,27/1/2025,13:17:11.0
737110,512,-1232,14004,132,36,178,-403,2015,1276,47.223953,-1.552601,24.70,24.50,27/1/2025,13:17:11.0
737242,1032,-736,14508,37,585,488,-431,2022,1272,47.223953,-1.552601,24.70,24.50,27/1/2025,13:17:11.0
737369,1632,-2104,17916,208,194,82,-421,2002,1267,47.223953,-1.552601,24.70,24.50,27/1/2025,13:17:11.0
737496,-1256,-1444,16056,-259,-242,1040,-423,2017,1257,47.223953,-1.552601,24.70,24.50,27/1/2025,13:17:11.0
737629,-16,-1124,14352,329,202,12,-413,2007,1272,47.223953,-1.552601,24.70,24.50,27/1/2025,13:17:11.0
737756,16,-1360,15560,180,-53,207,-421,2012,1276,47.223953,-1.552601,24.70,24.50,27/1/2025,13:17:11.0
737883,-104,-2332,16656,232,-580,320,-438,2020,1281,47.224018,-1.552616,24.70,24.15,27/1/2025,13:17:12.0
738015,652,-2544,18012,586,-603,782,-442,2000,1248,47.224018,-1.552616,24.60,24.15,27/1/2025,13:17:12.0
738148,-564,-1040,16828,124,-115,1263,-445,2020,1267,47.224018,-1.552616,24.60,24.15,27/1/2025,13:17:12.0
738276,724,-500,16748,-2,-408,1213,-433,2012,1278,47.224018,-1.552616,24.60,24.15,27/1/2025,13:17:12.0
738403,-732,-2240,17784,-216,-867,2163,-403,2022,1288,47.224018,-1.552616,24.60,24.15,27/1/2025,13:17:12.0
738530,-332,-2084,16212,-848,-1372,2430,-386,2047,1321,47.224018,-1.552616,24.60,24.15,27/1/2025,13:17:12.0
738657,2060,-880,17152,470,-529,1484,-362,2040,1337,47.224018,-1.552616,24.60,24.15,27/1/2025,13:17:12.0
738793,1080,-2056,15552,-842,116,709,-345,2020,1345,47.224072,-1.552621,24.60,22.52,27/1/2025,13:17:13.0
738921,2100,-1592,16480,-1086,32,-753,-325,2035,1345,47.224072,-1.552621,25.70,22.52,27/1/2025,13:17:13.0
739049,928,-1724,19316,-1101,21,248,-308,2055,1342,47.224072,-1.552621,25.70,22.52,27/1/2025,13:17:13.0
739177,24,-2092,17136,-421,628,-1993,-315,2045,1335,47.224072,-1.552621,25.70,22.52,27/1/2025,13:17:13.0
739304,-260,-1976,17176,582,397,-2618,-355,2032,1310,47.224072,-1.552621,25.70,22.52,27/1/2025,13:17:13.0
739437,892,-324,13444,-638,985,-952,-355,2062,1318,47.224072,-1.552621,25.70,22.52,27/1/2025,13:17:13.0
739568,2204,-1660,18012,713,81,-588,-376,2035,1310,47.224072,-1.552621,25.70,22.52,27/1/2025,13:17:13.0
739695,-268,-1044,16836,183,70,-309,-388,2047,1307,47.224072,-1.552621,25.70,22.52,27/1/2025,13:17:13.0
739822,-100,-1424,15004,581,369,-1031,-406,2047,1302,47.224140,-1.552637,25.70,24.65,27/1/2025,13:17:14.0
739950,688,-1104,15960,842,367,252,-433,2047,1286,47.224140,-1.552637,26.00,24.65,27/1/2025,13:17:14.0
740083,816,-1500,16840,553,353,-95,-426,2032,1278,47.224140,-1.552637,26.00,24.65,27/1/2025,13:17:14.0
740211,-884,-1832,18744,377,-26,-712,-467,2042,1276,47.224140,-1.552637,26.00,24.65,27/1/2025,13:17:14.0
740342,-648,-1912,15992,154,99,367,-465,2047,1276,47.224140,-1.552637,26.00,24.65,27/1/2025,13:17:14.0
740469,776,-1112,16600,262,127,334,-467,2032,1278,47.224140,-1.552637,26.00,24.65,27/1/2025,13:17:14.0
740596,224,-1516,18368,382,79,782,-470,2025,1270,47.224140,-1.552637,26.00,24.65,27/1/2025,13:17:14.0
740729,-312,-2380,17940,333,205,-109,-482,2020,1246,47.224140,-1.552637,26.00,24.65,27/1/2025,13:17:14.0
740856,-148,-992,16040,124,-69,-253,-482,2017,1251,47.224201,-1.552652,26.00,24.52,27/1/2025,13:17:15.0
740984,676,-760,17492,375,-286,-375,-506,2025,1246,47.224201,-1.552652,25.30,24.52,27/1/2025,13:17:15.0
741116,192,-1040,16448,339,-203,206,-518,2032,1262,47.224201,-1.552652,25.30,24.52,27/1/2025,13:17:15.0
741244,-620,-1048,17760,265,73,148,-516,2037,1241,47.224201,-1.552652,25.30,24.52,27/1/2025,13:17:15.0
741377,-272,-600,15216,32,-140,1088,-521,2050,1257,47.224201,-1.552652,25.30,24.52,27/1/2025,13:17:15.0
741504,724,-1240,15016,119,402,1427,-516,2030,1253,47.224201,-1.552652,25.30,24.52,27/1/2025,13:17:15.0
741631,-260,-1584,17868,141,740,1232,-503,2020,1235,47.224201,-1.552652,25.30,24.52,27/1/2025,13:17:15.0
741762,-540,-2048,18696,131,-662,569,-492,2005,1230,47.224201,-1.552652,25.30,24.52,27/1/2025,13:17:15.0
741890,-536,-2308,16908,-206,-565,1130,-480,2000,1235,47.224266,-1.552668,25.30,24.65,27/1/2025,13:17:16.0
742023,932,-648,15544,13,-561,853,-492,2000,1235,47.224266,-1.552668,25.00,24.65,27/1/2025,13:17:16.0
742151,264,-272,16116,-168,109,1114,-480,2022,1246,47.224266,-1.552668,25.00,24.65,27/1/2025,13:17:16.0
742279,-844,-1348,18256,199,489,-27,-487,2022,1251,47.224266,-1.552668,25.00,24.65,27/1/2025,13:17:16.0
742406,2184,-1556,17480,750,-286,232,-482,2012,1238,47.224266,-1.552668,25.00,24.65,27/1/2025,13:17:16.0
742543,352,-556,17724,390,8,527,-485,2017,1243,47.224266,-1.552668,25.00,24.65,27/1/2025,13:17:16.0
742670,-384,-604,13960,168,-984,463,-477,2030,1265,47.224266,-1.552668,25.00,24.65,27/1/2025,13:17:16.0
742797,-76,-912,16232,-407,208,21,-490,2005,1291,47.224331,-1.552680,25.00,24.52,27/1/2025,13:17:17.0
742925,-264,-1352,19548,-126,-436,406,-561,2050,1353,47.224331,-1.552680,24.70,24.52,27/1/2025,13:17:17.0
743053,-232,-1748,15808,-254,-1375,228,-500,2082,1351,47.224331,-1.552680,24.70,24.52,27/1/2025,13:17:17.0
743186,-300,-248,15192,-516,757,-468,-475,2060,1323,47.224331,-1.552680,24.70,24.52,27/1/2025,13:17:17.0
743319,-300,-1268,16760,231,314,-455,-477,2075,1297,47.224331,-1.552680,24.70,24.52,27/1/2025,13:17:17.0
743455,136,-1080,15808,-9,486,-526,-465,2040,1286,47.224331,-1.552680,24.70,24.52,27/1/2025,13:17:17.0
743582,760,-1048,17004,-45,-217,51,-485,2042,1270,47.224331,-1.552680,24.70,24.52,27/1/2025,13:17:17.0
743709,296,-1412,15784,-25,43,893,-495,2055,1270,47.224331,-1.552680,24.70,24.52,27/1/2025,13:17:17.0
743842,128,-236,16048,200,432,451,-480,2022,1281,47.224392,-1.552695,24.70,24.09,27/1/2025,13:17:18.0
743970,-44,-1000,14820,-80,-113,352,-500,2012,1278,47.224392,-1.552695,24.40,24.09,27/1/2025,13:17:18.0
744102,-20,-1180,14748,-435,998,-161,-475,2015,1262,47.224392,-1.552695,24.40,24.09,27/1/2025,13:17:18.0
744230,-328,-1236,16476,-323,765,-904,-470,2007,1260,47.224392,-1.552695,24.40,24.09,27/1/2025,13:17:18.0
744357,212,-1244,17468,33,303,364,-465,2002,1257,47.224392,-1.552695,24.40,24.09,27/1/2025,13:17:18.0
744490,-460,-2132,19268,301,71,326,-465,1990,1246,47.224392,-1.552695,24.40,24.09,27/1/2025,13:17:18.0
744617,-228,-1220,18288,247,-174,658,-470,1985,1243,47.224392,-1.552695,24.40,24.09,27/1/2025,13:17:18.0
744744,-1032,-2424,19376,-514,-880,881,-470,1990,1248,47.224392,-1.552695,24.40,24.09,27/1/2025,13:17:18.0
744875,-712,-2552,17560,-650,-471,476,-455,1975,1253,47.224449,-1.552708,24.40,22.89,27/1/2025,13:17:19.0
745003,-472,-876,15560,-491,-230,102,-442,1980,1270,47.224449,-1.552708,25.00,22.89,27/1/2025,13:17:19.0
745136,-248,-1656,18444,-1059,-749,145,-426,1995,1288,47.224449,-1.552708,25.00,22.89,27/1/2025,13:17:19.0
745264,2384,-1024,17772,-7,-242,-262,-418,2005,1291,47.224449,-1.552708,25.00,22.89,27/1/2025,13:17:19.0
745391,776,-324,16860,-126,-137,53,-403,2000,1307,47.224449,-1.552708,25.00,22.89,27/1/2025,13:17:19.0
745518,-392,-1076,17568,619,-79,-602,-457,1967,1372,47.224449,-1.552708,25.00,22.89,27/1/2025,13:17:19.0
745649,-384,-1132,17504,719,109,-330,-467,2015,1300,47.224449,-1.552708,25.00,22.89,27/1/2025,13:17:19.0
745782,-332,-1240,17364,917,-897,189,-475,2020,1278,47.224506,-1.552719,25.00,23.00,27/1/2025,13:17:20.0
745910,512,-1184,16188,269,92,423,-485,2017,1276,47.224506,-1.552719,24.30,23.00,27/1/2025,13:17:20.0
746038,1672,-80,13780,-192,938,173,-482,2012,1283,47.224506,-1.552719,24.30,23.00,27/1/2025,13:17:20.0
746166,1792,-560,17088,410,56,162,-475,2005,1278,47.224506,-1.552719,24.30,23.00,27/1/2025,13:17:20.0
746294,-560,-1656,18928,-409,-825,928,-492,1997,1281,47.224506,-1.552719,24.30,23.00,27/1/2025,13:17:20.0
746431,-112,-2240,16020,-143,-218,-501,-447,2000,1295,47.224506,-1.552719,24.30,23.00,27/1/2025,13:17:20.0
746558,-2264,-2308,18424,-575,292,-175,-438,2012,1305,47.224506,-1.552719,24.30,23.00,27/1/2025,13:17:20.0
746685,-1132,-1308,17784,-647,165,363,-438,2012,1281,47.224506,-1.552719,24.30,23.00,27/1/2025,13:17:20.0
746812,244,-1004,17060,-205,-598,433,-426,1990,1276,47.224567,-1.552737,24.30,22.74,27/1/2025,13:17:21.0
746946,772,-1464,15764,-589,-1112,1015,-403,2017,1305,47.224567,-1.552737,23.80,22.74,27/1/2025,13:17:21.0
747074,824,-1888,17184,-422,331,258,-393,2027,1313,47.224567,-1.552737,23.80,22.74,27/1/2025,13:17:21.0
747206,412,-920,14172,-53,1151,-1027,-391,2002,1307,47.224567,-1.552737,23.80,22.74,27/1/2025,13:17:21.0
747333,1300,-368,16376,1038,1014,-1491,-418,2015,1295,47.224567,-1.552737,23.80,22.74,27/1/2025,13:17:21.0
747460,852,-1012,16896,293,-78,45,-452,1992,1278,47.224567,-1.552737,23.80,22.74,27/1/2025,13:17:21.0
747593,-476,-1540,15164,-143,339,718,-440,1992,1265,47.224567,-1.552737,23.80,22.74,27/1/2025,13:17:21.0
747720,-176,-1580,16932,459,135,-72,-447,1995,1291,47.224567,-1.552737,23.80,22.74,27/1/2025,13:17:21.0
747847,292,-612,17412,676,-428,612,-455,1990,1281,47.224625,-1.552750,23.80,22.67,27/1/2025,13:17:22.0
747979,1712,-780,15972,60,-131,1248,-450,1982,1267,47.224625,-1.552750,24.00,22.67,27/1/2025,13:17:22.0
748107,584,-1764,17364,-296,-163,801,-447,1995,1270,47.224625,-1.552750,24.00,22.67,27/1/2025,13:17:22.0
748240,-500,-1624,15816,-146,-121,-459,-445,1990,1276,47.224625,-1.552750,24.00,22.67,27/1/2025,13:17:22.0
748367,276,-352,14664,-301,19,-156,-426,2012,1281,47.224625,-1.552750,24.00,22.67,27/1/2025,13:17:22.0
748494,2408,-1516,14028,-190,-588,220,-440,2010,1295,47.224625,-1.552750,24.00,22.67,27/1/2025,13:17:22.0
748621,1212,-976,19744,-285,-201,798,-423,2025,1302,47.224625,-1.552750,24.00,22.67,27/1/2025,13:17:22.0
748752,-2080,-2688,18068,132,177,-459,-436,2035,1295,47.224625,-1.552750,24.00,22.67,27/1/2025,13:17:22.0
748885,772,-1880,15872,437,-613,64,-436,2042,1291,47.224682,-1.552762,24.00,22.95,27/1/2025,13:17:23.0
749013,96,-1916,18496,343,-217,907,-442,2035,1318,47.224682,-1.552762,24.60,22.95,27/1/2025,13:17:23.0
749141,-812,-2632,18716,119,-155,-146,-450,2045,1288,47.224682,-1.552762,24.60,22.95,27/1/2025,13:17:23.0
749269,-1276,-1208,15072,483,-291,13,-445,2040,1307,47.224682,-1.552762,24.60,22.95,27/1/2025,13:17:23.0
749396,608,-324,13940,288,470,-186,-450,2045,1300,47.224682,-1.552762,24.60,22.95,27/1/2025,13:17:23.0
